sim_time, AUV_mk4?world_pose/position/y
57.166, 9.7794
57.167, 9.77947
57.168, 9.77955
57.169, 9.77963
57.17, 9.7797
57.171, 9.77978
57.172, 9.77985
57.173, 9.77993
57.174, 9.78
57.175, 9.78008
57.176, 9.78015
57.177, 9.78023
57.178, 9.7803
57.179, 9.78038
57.18, 9.78045
57.181, 9.78053
57.182, 9.7806
57.183, 9.78068
57.184, 9.78075
57.185, 9.78083
57.186, 9.7809
57.187, 9.78098
57.188, 9.78105
57.189, 9.78112
57.19, 9.78119
57.191, 9.78127
57.192, 9.78134
57.193, 9.78142
57.194, 9.7815
57.195, 9.78157
57.196, 9.78165
57.197, 9.78172
57.198, 9.7818
57.199, 9.78188
57.2, 9.78196
57.201, 9.78203
57.202, 9.78211
57.203, 9.78219
57.204, 9.78227
57.205, 9.78234
57.206, 9.78242
57.207, 9.7825
57.208, 9.78258
57.209, 9.78266
57.21, 9.78274
57.211, 9.78281
57.212, 9.78289
57.213, 9.78297
57.214, 9.78305
57.215, 9.78313
57.216, 9.78321
57.217, 9.78329
57.218, 9.78337
57.219, 9.78345
57.22, 9.78353
57.221, 9.78361
57.222, 9.78369
57.223, 9.78377
57.224, 9.78385
57.225, 9.78393
57.226, 9.78401
57.227, 9.78409
57.228, 9.78418
57.229, 9.78426
57.23, 9.78434
57.231, 9.78442
57.232, 9.7845
57.233, 9.78458
57.234, 9.78467
57.235, 9.78475
57.236, 9.78483
57.237, 9.78491
57.238, 9.785
57.239, 9.78508
57.24, 9.78516
57.241, 9.78525
57.242, 9.78533
57.243, 9.78541
57.244, 9.7855
57.245, 9.78558
57.246, 9.78567
57.247, 9.78575
57.248, 9.78583
57.249, 9.78592
57.25, 9.786
57.251, 9.78609
57.252, 9.78617
57.253, 9.78626
57.254, 9.78634
57.255, 9.78643
57.256, 9.78651
57.257, 9.7866
57.258, 9.78668
57.259, 9.78677
57.26, 9.78686
57.261, 9.78694
57.262, 9.78703
57.263, 9.78712
57.264, 9.7872
57.265, 9.78729
57.266, 9.78738
57.267, 9.78746
57.268, 9.78755
57.269, 9.78764
57.27, 9.78773
57.271, 9.78781
57.272, 9.7879
57.273, 9.78799
57.274, 9.78808
57.275, 9.78816
57.276, 9.78825
57.277, 9.78834
57.278, 9.78843
57.279, 9.78852
57.28, 9.78861
57.281, 9.7887
57.282, 9.78879
57.283, 9.78888
57.284, 9.78897
57.285, 9.78905
57.286, 9.78915
57.287, 9.78924
57.288, 9.78933
57.289, 9.78942
57.29, 9.78951
57.291, 9.78961
57.292, 9.7897
57.293, 9.78979
57.294, 9.78988
57.295, 9.78997
57.296, 9.79006
57.297, 9.79015
57.298, 9.79024
57.299, 9.79033
57.3, 9.79042
57.301, 9.79052
57.302, 9.79061
57.303, 9.7907
57.304, 9.79079
57.305, 9.79088
57.306, 9.79097
57.307, 9.79106
57.308, 9.79116
57.309, 9.79125
57.31, 9.79134
57.311, 9.79143
57.312, 9.79152
57.313, 9.79162
57.314, 9.79171
57.315, 9.7918
57.316, 9.79189
57.317, 9.79199
57.318, 9.79208
57.319, 9.79217
57.32, 9.79226
57.321, 9.79236
57.322, 9.79245
57.323, 9.79254
57.324, 9.79264
57.325, 9.79273
57.326, 9.79282
57.327, 9.79292
57.328, 9.79301
57.329, 9.79311
57.33, 9.7932
57.331, 9.79329
57.332, 9.79339
57.333, 9.79348
57.334, 9.79358
57.335, 9.79367
57.336, 9.79377
57.337, 9.79386
57.338, 9.79395
57.339, 9.79405
57.34, 9.79414
57.341, 9.79424
57.342, 9.79433
57.343, 9.79443
57.344, 9.79452
57.345, 9.79462
57.346, 9.79472
57.347, 9.79481
57.348, 9.79491
57.349, 9.795
57.35, 9.7951
57.351, 9.79519
57.352, 9.79529
57.353, 9.79539
57.354, 9.79548
57.355, 9.79558
57.356, 9.79568
57.357, 9.79577
57.358, 9.79587
57.359, 9.79597
57.36, 9.79606
57.361, 9.79616
57.362, 9.79626
57.363, 9.79635
57.364, 9.79645
57.365, 9.79655
57.366, 9.79665
57.367, 9.79674
57.368, 9.79684
57.369, 9.79694
57.37, 9.79704
57.371, 9.79713
57.372, 9.79723
57.373, 9.79733
57.374, 9.79743
57.375, 9.79753
57.376, 9.79762
57.377, 9.79772
57.378, 9.79782
57.379, 9.79792
57.38, 9.79802
57.381, 9.79812
57.382, 9.79822
57.383, 9.79832
57.384, 9.79842
57.385, 9.79851
57.386, 9.79861
57.387, 9.79871
57.388, 9.79881
57.389, 9.79891
57.39, 9.79901
57.391, 9.79911
57.392, 9.79921
57.393, 9.79931
57.394, 9.79941
57.395, 9.7995
57.396, 9.7996
57.397, 9.7997
57.398, 9.7998
57.399, 9.7999
57.4, 9.79999
57.401, 9.80009
57.402, 9.80019
57.403, 9.80029
57.404, 9.80038
57.405, 9.80048
57.406, 9.80058
57.407, 9.80067
57.408, 9.80077
57.409, 9.80087
57.41, 9.80096
57.411, 9.80106
57.412, 9.80116
57.413, 9.80125
57.414, 9.80135
57.415, 9.80144
57.416, 9.80154
57.417, 9.80163
57.418, 9.80173
57.419, 9.80183
57.42, 9.80192
57.421, 9.80202
57.422, 9.80211
57.423, 9.80221
57.424, 9.8023
57.425, 9.80239
57.426, 9.80249
57.427, 9.80258
57.428, 9.80268
57.429, 9.80277
57.43, 9.80287
57.431, 9.80296
57.432, 9.80305
57.433, 9.80315
57.434, 9.80324
57.435, 9.80333
57.436, 9.80343
57.437, 9.80352
57.438, 9.80361
57.439, 9.80371
57.44, 9.8038
57.441, 9.80389
57.442, 9.80398
57.443, 9.80408
57.444, 9.80417
57.445, 9.80426
57.446, 9.80435
57.447, 9.80444
57.448, 9.80454
57.449, 9.80463
57.45, 9.80472
57.451, 9.80481
57.452, 9.8049
57.453, 9.80499
57.454, 9.80509
57.455, 9.80518
57.456, 9.80527
57.457, 9.80536
57.458, 9.80545
57.459, 9.80554
57.46, 9.80563
57.461, 9.80572
57.462, 9.80581
57.463, 9.8059
57.464, 9.80599
57.465, 9.80608
57.466, 9.80617
57.467, 9.80626
57.468, 9.80635
57.469, 9.80644
57.47, 9.80653
57.471, 9.80662
57.472, 9.80671
57.473, 9.80679
57.474, 9.80688
57.475, 9.80697
57.476, 9.80706
57.477, 9.80715
57.478, 9.80724
57.479, 9.80732
57.48, 9.80741
57.481, 9.8075
57.482, 9.80759
57.483, 9.80768
57.484, 9.80776
57.485, 9.80785
57.486, 9.80794
57.487, 9.80803
57.488, 9.80811
57.489, 9.8082
57.49, 9.80829
57.491, 9.80837
57.492, 9.80846
57.493, 9.80855
57.494, 9.80863
57.495, 9.80872
57.496, 9.80881
57.497, 9.80889
57.498, 9.80898
57.499, 9.80907
57.5, 9.80915
57.501, 9.80924
57.502, 9.80932
57.503, 9.80941
57.504, 9.8095
57.505, 9.80958
57.506, 9.80967
57.507, 9.80975
57.508, 9.80984
57.509, 9.80992
57.51, 9.81001
57.511, 9.81009
57.512, 9.81018
57.513, 9.81027
57.514, 9.81035
57.515, 9.81044
57.516, 9.81052
57.517, 9.8106
57.518, 9.81069
57.519, 9.81077
57.52, 9.81086
57.521, 9.81094
57.522, 9.81103
57.523, 9.81111
57.524, 9.8112
57.525, 9.81128
57.526, 9.81136
57.527, 9.81145
57.528, 9.81153
57.529, 9.81162
57.53, 9.8117
57.531, 9.81178
57.532, 9.81187
57.533, 9.81195
57.534, 9.81203
57.535, 9.81212
57.536, 9.8122
57.537, 9.81228
57.538, 9.81237
57.539, 9.81245
57.54, 9.81253
57.541, 9.81262
57.542, 9.8127
57.543, 9.81278
57.544, 9.81286
57.545, 9.81295
57.546, 9.81303
57.547, 9.81311
57.548, 9.81319
57.549, 9.81328
57.55, 9.81336
57.551, 9.81344
57.552, 9.81352
57.553, 9.8136
57.554, 9.81369
57.555, 9.81377
57.556, 9.81385
57.557, 9.81393
57.558, 9.81401
57.559, 9.81409
57.56, 9.81418
57.561, 9.81426
57.562, 9.81434
57.563, 9.81442
57.564, 9.8145
57.565, 9.81458
57.566, 9.81466
57.567, 9.81474
57.568, 9.81482
57.569, 9.8149
57.57, 9.81499
57.571, 9.81507
57.572, 9.81515
57.573, 9.81523
57.574, 9.81531
57.575, 9.81539
57.576, 9.81547
57.577, 9.81555
57.578, 9.81563
57.579, 9.81571
57.58, 9.81579
57.581, 9.81587
57.582, 9.81595
57.583, 9.81603
57.584, 9.8161
57.585, 9.81618
57.586, 9.81626
57.587, 9.81634
57.588, 9.81642
57.589, 9.8165
57.59, 9.81658
57.591, 9.81666
57.592, 9.81674
57.593, 9.81682
57.594, 9.81689
57.595, 9.81697
57.596, 9.81705
57.597, 9.81713
57.598, 9.81721
57.599, 9.81729
57.6, 9.81737
57.601, 9.81744
57.602, 9.81752
57.603, 9.8176
57.604, 9.81768
57.605, 9.81776
57.606, 9.81784
57.607, 9.81791
57.608, 9.81799
57.609, 9.81807
57.61, 9.81815
57.611, 9.81823
57.612, 9.8183
57.613, 9.81838
57.614, 9.81846
57.615, 9.81854
57.616, 9.81862
57.617, 9.81869
57.618, 9.81877
57.619, 9.81885
57.62, 9.81893
57.621, 9.819
57.622, 9.81908
57.623, 9.81916
57.624, 9.81924
57.625, 9.81931
57.626, 9.81939
57.627, 9.81947
57.628, 9.81954
57.629, 9.81962
57.63, 9.8197
57.631, 9.81977
57.632, 9.81985
57.633, 9.81993
57.634, 9.82
57.635, 9.82008
57.636, 9.82016
57.637, 9.82023
57.638, 9.82031
57.639, 9.82039
57.64, 9.82046
57.641, 9.82054
57.642, 9.82062
57.643, 9.82069
57.644, 9.82077
57.645, 9.82084
57.646, 9.82092
57.647, 9.821
57.648, 9.82107
57.649, 9.82115
57.65, 9.82122
57.651, 9.8213
57.652, 9.82138
57.653, 9.82145
57.654, 9.82153
57.655, 9.8216
57.656, 9.82168
57.657, 9.82175
57.658, 9.82183
57.659, 9.8219
57.66, 9.82198
57.661, 9.82205
57.662, 9.82213
57.663, 9.82221
57.664, 9.82228
57.665, 9.82236
57.666, 9.82243
57.667, 9.82251
57.668, 9.82258
57.669, 9.82265
57.67, 9.82273
57.671, 9.8228
57.672, 9.82288
57.673, 9.82295
57.674, 9.82303
57.675, 9.8231
57.676, 9.82318
57.677, 9.82325
57.678, 9.82333
57.679, 9.8234
57.68, 9.82347
57.681, 9.82355
57.682, 9.82362
57.683, 9.8237
57.684, 9.82377
57.685, 9.82384
57.686, 9.82392
57.687, 9.82399
57.688, 9.82406
57.689, 9.82413
57.69, 9.82421
57.691, 9.82428
57.692, 9.82435
57.693, 9.82443
57.694, 9.8245
57.695, 9.82458
57.696, 9.82466
57.697, 9.82473
57.698, 9.82481
57.699, 9.82489
57.7, 9.82496
57.701, 9.82504
57.702, 9.82512
57.703, 9.82519
57.704, 9.82527
57.705, 9.82535
57.706, 9.82542
57.707, 9.8255
57.708, 9.82558
57.709, 9.82566
57.71, 9.82574
57.711, 9.82581
57.712, 9.82589
57.713, 9.82597
57.714, 9.82605
57.715, 9.82613
57.716, 9.82621
57.717, 9.82629
57.718, 9.82637
57.719, 9.82645
57.72, 9.82653
57.721, 9.82661
57.722, 9.82669
57.723, 9.82677
57.724, 9.82685
57.725, 9.82693
57.726, 9.82701
57.727, 9.82709
57.728, 9.82717
57.729, 9.82725
57.73, 9.82733
57.731, 9.82741
57.732, 9.82749
57.733, 9.82758
57.734, 9.82766
57.735, 9.82774
57.736, 9.82782
57.737, 9.8279
57.738, 9.82799
57.739, 9.82807
57.74, 9.82815
57.741, 9.82823
57.742, 9.82832
57.743, 9.8284
57.744, 9.82848
57.745, 9.82857
57.746, 9.82865
57.747, 9.82874
57.748, 9.82882
57.749, 9.8289
57.75, 9.82899
57.751, 9.82907
57.752, 9.82916
57.753, 9.82924
57.754, 9.82933
57.755, 9.82941
57.756, 9.8295
57.757, 9.82958
57.758, 9.82967
57.759, 9.82975
57.76, 9.82984
57.761, 9.82992
57.762, 9.83001
57.763, 9.8301
57.764, 9.83018
57.765, 9.83027
57.766, 9.83036
57.767, 9.83044
57.768, 9.83053
57.769, 9.83062
57.77, 9.83071
57.771, 9.83079
57.772, 9.83088
57.773, 9.83097
57.774, 9.83106
57.775, 9.83114
57.776, 9.83123
57.777, 9.83132
57.778, 9.83141
57.779, 9.8315
57.78, 9.83159
57.781, 9.83168
57.782, 9.83176
57.783, 9.83185
57.784, 9.83194
57.785, 9.83203
57.786, 9.83213
57.787, 9.83222
57.788, 9.83231
57.789, 9.8324
57.79, 9.83249
57.791, 9.83258
57.792, 9.83267
57.793, 9.83277
57.794, 9.83286
57.795, 9.83295
57.796, 9.83304
57.797, 9.83313
57.798, 9.83322
57.799, 9.83331
57.8, 9.8334
57.801, 9.83349
57.802, 9.83358
57.803, 9.83367
57.804, 9.83376
57.805, 9.83385
57.806, 9.83394
57.807, 9.83404
57.808, 9.83413
57.809, 9.83422
57.81, 9.83431
57.811, 9.8344
57.812, 9.83449
57.813, 9.83459
57.814, 9.83468
57.815, 9.83477
57.816, 9.83486
57.817, 9.83495
57.818, 9.83505
57.819, 9.83514
57.82, 9.83523
57.821, 9.83532
57.822, 9.83542
57.823, 9.83551
57.824, 9.8356
57.825, 9.83569
57.826, 9.83579
57.827, 9.83588
57.828, 9.83597
57.829, 9.83607
57.83, 9.83616
57.831, 9.83625
57.832, 9.83635
57.833, 9.83644
57.834, 9.83653
57.835, 9.83663
57.836, 9.83672
57.837, 9.83682
57.838, 9.83691
57.839, 9.837
57.84, 9.8371
57.841, 9.83719
57.842, 9.83729
57.843, 9.83738
57.844, 9.83748
57.845, 9.83757
57.846, 9.83766
57.847, 9.83776
57.848, 9.83785
57.849, 9.83795
57.85, 9.83804
57.851, 9.83814
57.852, 9.83823
57.853, 9.83833
57.854, 9.83843
57.855, 9.83852
57.856, 9.83862
57.857, 9.83871
57.858, 9.83881
57.859, 9.8389
57.86, 9.839
57.861, 9.8391
57.862, 9.83919
57.863, 9.83929
57.864, 9.83938
57.865, 9.83948
57.866, 9.83958
57.867, 9.83967
57.868, 9.83977
57.869, 9.83987
57.87, 9.83996
57.871, 9.84006
57.872, 9.84016
57.873, 9.84025
57.874, 9.84035
57.875, 9.84045
57.876, 9.84055
57.877, 9.84064
57.878, 9.84074
57.879, 9.84084
57.88, 9.84094
57.881, 9.84103
57.882, 9.84113
57.883, 9.84123
57.884, 9.84133
57.885, 9.84143
57.886, 9.84152
57.887, 9.84162
57.888, 9.84172
57.889, 9.84182
57.89, 9.84192
57.891, 9.84201
57.892, 9.84211
57.893, 9.84221
57.894, 9.8423
57.895, 9.8424
57.896, 9.8425
57.897, 9.84259
57.898, 9.84269
57.899, 9.84279
57.9, 9.84288
57.901, 9.84298
57.902, 9.84307
57.903, 9.84317
57.904, 9.84327
57.905, 9.84336
57.906, 9.84346
57.907, 9.84355
57.908, 9.84365
57.909, 9.84374
57.91, 9.84384
57.911, 9.84393
57.912, 9.84403
57.913, 9.84412
57.914, 9.84422
57.915, 9.84431
57.916, 9.8444
57.917, 9.8445
57.918, 9.84459
57.919, 9.84469
57.92, 9.84478
57.921, 9.84487
57.922, 9.84497
57.923, 9.84506
57.924, 9.84515
57.925, 9.84525
57.926, 9.84534
57.927, 9.84543
57.928, 9.84553
57.929, 9.84562
57.93, 9.84571
57.931, 9.8458
57.932, 9.8459
57.933, 9.84599
57.934, 9.84608
57.935, 9.84617
57.936, 9.84626
57.937, 9.84636
57.938, 9.84645
57.939, 9.84654
57.94, 9.84663
57.941, 9.84672
57.942, 9.84681
57.943, 9.8469
57.944, 9.84699
57.945, 9.84709
57.946, 9.84718
57.947, 9.84727
57.948, 9.84736
57.949, 9.84745
57.95, 9.84754
57.951, 9.84763
57.952, 9.84772
57.953, 9.84781
57.954, 9.8479
57.955, 9.84799
57.956, 9.84808
57.957, 9.84817
57.958, 9.84826
57.959, 9.84835
57.96, 9.84843
57.961, 9.84852
57.962, 9.84861
57.963, 9.8487
57.964, 9.84879
57.965, 9.84888
57.966, 9.84897
57.967, 9.84906
57.968, 9.84914
57.969, 9.84923
57.97, 9.84932
57.971, 9.84941
57.972, 9.8495
57.973, 9.84958
57.974, 9.84967
57.975, 9.84976
57.976, 9.84985
57.977, 9.84993
57.978, 9.85002
57.979, 9.85011
57.98, 9.85019
57.981, 9.85028
57.982, 9.85037
57.983, 9.85045
57.984, 9.85054
57.985, 9.85063
57.986, 9.85071
57.987, 9.8508
57.988, 9.85088
57.989, 9.85097
57.99, 9.85106
57.991, 9.85114
57.992, 9.85123
57.993, 9.85131
57.994, 9.8514
57.995, 9.85149
57.996, 9.85157
57.997, 9.85166
57.998, 9.85174
57.999, 9.85183
58, 9.85191
58.001, 9.852
58.002, 9.85208
58.003, 9.85217
58.004, 9.85225
58.005, 9.85234
58.006, 9.85242
58.007, 9.85251
58.008, 9.85259
58.009, 9.85267
58.01, 9.85276
58.011, 9.85284
58.012, 9.85293
58.013, 9.85301
58.014, 9.8531
58.015, 9.85318
58.016, 9.85326
58.017, 9.85335
58.018, 9.85343
58.019, 9.85352
58.02, 9.8536
58.021, 9.85368
58.022, 9.85377
58.023, 9.85385
58.024, 9.85393
58.025, 9.85402
58.026, 9.8541
58.027, 9.85418
58.028, 9.85426
58.029, 9.85435
58.03, 9.85443
58.031, 9.85451
58.032, 9.8546
58.033, 9.85468
58.034, 9.85476
58.035, 9.85484
58.036, 9.85493
58.037, 9.85501
58.038, 9.85509
58.039, 9.85517
58.04, 9.85525
58.041, 9.85534
58.042, 9.85542
58.043, 9.8555
58.044, 9.85558
58.045, 9.85566
58.046, 9.85574
58.047, 9.85583
58.048, 9.85591
58.049, 9.85599
58.05, 9.85607
58.051, 9.85615
58.052, 9.85623
58.053, 9.85631
58.054, 9.85639
58.055, 9.85647
58.056, 9.85655
58.057, 9.85664
58.058, 9.85672
58.059, 9.8568
58.06, 9.85688
58.061, 9.85696
58.062, 9.85704
58.063, 9.85712
58.064, 9.8572
58.065, 9.85728
58.066, 9.85736
58.067, 9.85744
58.068, 9.85752
58.069, 9.8576
58.07, 9.85768
58.071, 9.85776
58.072, 9.85784
58.073, 9.85791
58.074, 9.85799
58.075, 9.85807
58.076, 9.85815
58.077, 9.85823
58.078, 9.85831
58.079, 9.85839
58.08, 9.85847
58.081, 9.85855
58.082, 9.85863
58.083, 9.8587
58.084, 9.85878
58.085, 9.85886
58.086, 9.85894
58.087, 9.85902
58.088, 9.85909
58.089, 9.85917
58.09, 9.85925
58.091, 9.85933
58.092, 9.85941
58.093, 9.85949
58.094, 9.85956
58.095, 9.85964
58.096, 9.85972
58.097, 9.8598
58.098, 9.85987
58.099, 9.85995
58.1, 9.86003
58.101, 9.86011
58.102, 9.86018
58.103, 9.86026
58.104, 9.86034
58.105, 9.86042
58.106, 9.86049
58.107, 9.86057
58.108, 9.86065
58.109, 9.86073
58.11, 9.8608
58.111, 9.86088
58.112, 9.86096
58.113, 9.86103
58.114, 9.86111
58.115, 9.86119
58.116, 9.86126
58.117, 9.86134
58.118, 9.86142
58.119, 9.86149
58.12, 9.86157
58.121, 9.86165
58.122, 9.86172
58.123, 9.8618
58.124, 9.86188
58.125, 9.86195
58.126, 9.86203
58.127, 9.8621
58.128, 9.86218
58.129, 9.86226
58.13, 9.86233
58.131, 9.86241
58.132, 9.86248
58.133, 9.86256
58.134, 9.86264
58.135, 9.86271
58.136, 9.86279
58.137, 9.86286
58.138, 9.86294
58.139, 9.86301
58.14, 9.86309
58.141, 9.86316
58.142, 9.86324
58.143, 9.86332
58.144, 9.86339
58.145, 9.86347
58.146, 9.86354
58.147, 9.86362
58.148, 9.86369
58.149, 9.86377
58.15, 9.86384
58.151, 9.86392
58.152, 9.86399
58.153, 9.86406
58.154, 9.86414
58.155, 9.86421
58.156, 9.86429
58.157, 9.86436
58.158, 9.86444
58.159, 9.86451
58.16, 9.86459
58.161, 9.86466
58.162, 9.86473
58.163, 9.86481
58.164, 9.86488
58.165, 9.86496
58.166, 9.86503
58.167, 9.8651
58.168, 9.86518
58.169, 9.86525
58.17, 9.86533
58.171, 9.8654
58.172, 9.86547
58.173, 9.86555
58.174, 9.86562
58.175, 9.86569
58.176, 9.86577
58.177, 9.86584
58.178, 9.86591
58.179, 9.86599
58.18, 9.86606
58.181, 9.86613
58.182, 9.86621
58.183, 9.86628
58.184, 9.86635
58.185, 9.86642
58.186, 9.8665
58.187, 9.86657
58.188, 9.86664
58.189, 9.86671
58.19, 9.86678
58.191, 9.86685
58.192, 9.86693
58.193, 9.867
58.194, 9.86708
58.195, 9.86715
58.196, 9.86723
58.197, 9.8673
58.198, 9.86738
58.199, 9.86745
58.2, 9.86753
58.201, 9.8676
58.202, 9.86768
58.203, 9.86776
58.204, 9.86783
58.205, 9.86791
58.206, 9.86799
58.207, 9.86806
58.208, 9.86814
58.209, 9.86822
58.21, 9.86829
58.211, 9.86837
58.212, 9.86845
58.213, 9.86853
58.214, 9.8686
58.215, 9.86868
58.216, 9.86876
58.217, 9.86884
58.218, 9.86892
58.219, 9.869
58.22, 9.86908
58.221, 9.86916
58.222, 9.86923
58.223, 9.86931
58.224, 9.86939
58.225, 9.86947
58.226, 9.86955
58.227, 9.86963
58.228, 9.86971
58.229, 9.86979
58.23, 9.86988
58.231, 9.86996
58.232, 9.87004
58.233, 9.87012
58.234, 9.8702
58.235, 9.87028
58.236, 9.87036
58.237, 9.87044
58.238, 9.87053
58.239, 9.87061
58.24, 9.87069
58.241, 9.87077
58.242, 9.87086
58.243, 9.87094
58.244, 9.87102
58.245, 9.8711
58.246, 9.87119
58.247, 9.87127
58.248, 9.87135
58.249, 9.87144
58.25, 9.87152
58.251, 9.87161
58.252, 9.87169
58.253, 9.87177
58.254, 9.87186
58.255, 9.87194
58.256, 9.87203
58.257, 9.87211
58.258, 9.8722
58.259, 9.87228
58.26, 9.87237
58.261, 9.87246
58.262, 9.87254
58.263, 9.87263
58.264, 9.87271
58.265, 9.8728
58.266, 9.87289
58.267, 9.87297
58.268, 9.87306
58.269, 9.87315
58.27, 9.87323
58.271, 9.87332
58.272, 9.87341
58.273, 9.8735
58.274, 9.87358
58.275, 9.87367
58.276, 9.87376
58.277, 9.87385
58.278, 9.87394
58.279, 9.87402
58.28, 9.87411
58.281, 9.8742
58.282, 9.87429
58.283, 9.87438
58.284, 9.87447
58.285, 9.87456
58.286, 9.87466
58.287, 9.87475
58.288, 9.87484
58.289, 9.87493
58.29, 9.87502
58.291, 9.87511
58.292, 9.8752
58.293, 9.87529
58.294, 9.87538
58.295, 9.87547
58.296, 9.87556
58.297, 9.87565
58.298, 9.87574
58.299, 9.87583
58.3, 9.87592
58.301, 9.87601
58.302, 9.8761
58.303, 9.87619
58.304, 9.87628
58.305, 9.87637
58.306, 9.87646
58.307, 9.87655
58.308, 9.87664
58.309, 9.87673
58.31, 9.87683
58.311, 9.87692
58.312, 9.87701
58.313, 9.8771
58.314, 9.87719
58.315, 9.87728
58.316, 9.87737
58.317, 9.87747
58.318, 9.87756
58.319, 9.87765
58.32, 9.87774
58.321, 9.87783
58.322, 9.87792
58.323, 9.87802
58.324, 9.87811
58.325, 9.8782
58.326, 9.87829
58.327, 9.87839
58.328, 9.87848
58.329, 9.87857
58.33, 9.87866
58.331, 9.87876
58.332, 9.87885
58.333, 9.87894
58.334, 9.87903
58.335, 9.87913
58.336, 9.87922
58.337, 9.87931
58.338, 9.87941
58.339, 9.8795
58.34, 9.87959
58.341, 9.87969
58.342, 9.87978
58.343, 9.87987
58.344, 9.87997
58.345, 9.88006
58.346, 9.88016
58.347, 9.88025
58.348, 9.88034
58.349, 9.88044
58.35, 9.88053
58.351, 9.88063
58.352, 9.88072
58.353, 9.88081
58.354, 9.88091
58.355, 9.881
58.356, 9.8811
58.357, 9.88119
58.358, 9.88129
58.359, 9.88138
58.36, 9.88148
58.361, 9.88157
58.362, 9.88167
58.363, 9.88176
58.364, 9.88186
58.365, 9.88195
58.366, 9.88205
58.367, 9.88214
58.368, 9.88224
58.369, 9.88233
58.37, 9.88243
58.371, 9.88253
58.372, 9.88262
58.373, 9.88272
58.374, 9.88281
58.375, 9.88291
58.376, 9.88301
58.377, 9.8831
58.378, 9.8832
58.379, 9.8833
58.38, 9.88339
58.381, 9.88349
58.382, 9.88359
58.383, 9.88368
58.384, 9.88378
58.385, 9.88388
58.386, 9.88397
58.387, 9.88407
58.388, 9.88417
58.389, 9.88426
58.39, 9.88436
58.391, 9.88445
58.392, 9.88455
58.393, 9.88465
58.394, 9.88474
58.395, 9.88484
58.396, 9.88493
58.397, 9.88503
58.398, 9.88512
58.399, 9.88522
58.4, 9.88531
58.401, 9.88541
58.402, 9.8855
58.403, 9.88559
58.404, 9.88569
58.405, 9.88578
58.406, 9.88588
58.407, 9.88597
58.408, 9.88606
58.409, 9.88616
58.41, 9.88625
58.411, 9.88635
58.412, 9.88644
58.413, 9.88653
58.414, 9.88663
58.415, 9.88672
58.416, 9.88681
58.417, 9.8869
58.418, 9.887
58.419, 9.88709
58.42, 9.88718
58.421, 9.88727
58.422, 9.88737
58.423, 9.88746
58.424, 9.88755
58.425, 9.88764
58.426, 9.88774
58.427, 9.88783
58.428, 9.88792
58.429, 9.88801
58.43, 9.8881
58.431, 9.88819
58.432, 9.88828
58.433, 9.88837
58.434, 9.88847
58.435, 9.88856
58.436, 9.88865
58.437, 9.88874
58.438, 9.88883
58.439, 9.88892
58.44, 9.88901
58.441, 9.8891
58.442, 9.88919
58.443, 9.88928
58.444, 9.88937
58.445, 9.88946
58.446, 9.88955
58.447, 9.88964
58.448, 9.88973
58.449, 9.88982
58.45, 9.88991
58.451, 9.88999
58.452, 9.89008
58.453, 9.89017
58.454, 9.89026
58.455, 9.89035
58.456, 9.89044
58.457, 9.89053
58.458, 9.89062
58.459, 9.8907
58.46, 9.89079
58.461, 9.89088
58.462, 9.89097
58.463, 9.89106
58.464, 9.89114
58.465, 9.89123
58.466, 9.89132
58.467, 9.8914
58.468, 9.89149
58.469, 9.89158
58.47, 9.89167
58.471, 9.89175
58.472, 9.89184
58.473, 9.89193
58.474, 9.89201
58.475, 9.8921
58.476, 9.89219
58.477, 9.89227
58.478, 9.89236
58.479, 9.89244
58.48, 9.89253
58.481, 9.89262
58.482, 9.8927
58.483, 9.89279
58.484, 9.89287
58.485, 9.89296
58.486, 9.89304
58.487, 9.89313
58.488, 9.89321
58.489, 9.8933
58.49, 9.89338
58.491, 9.89347
58.492, 9.89355
58.493, 9.89364
58.494, 9.89372
58.495, 9.89381
58.496, 9.89389
58.497, 9.89398
58.498, 9.89406
58.499, 9.89414
58.5, 9.89423
58.501, 9.89431
58.502, 9.8944
58.503, 9.89448
58.504, 9.89456
58.505, 9.89465
58.506, 9.89473
58.507, 9.89482
58.508, 9.8949
58.509, 9.89498
58.51, 9.89507
58.511, 9.89515
58.512, 9.89523
58.513, 9.89532
58.514, 9.8954
58.515, 9.89548
58.516, 9.89556
58.517, 9.89565
58.518, 9.89573
58.519, 9.89581
58.52, 9.89589
58.521, 9.89598
58.522, 9.89606
58.523, 9.89614
58.524, 9.89622
58.525, 9.89631
58.526, 9.89639
58.527, 9.89647
58.528, 9.89655
58.529, 9.89663
58.53, 9.89672
58.531, 9.8968
58.532, 9.89688
58.533, 9.89696
58.534, 9.89704
58.535, 9.89712
58.536, 9.8972
58.537, 9.89729
58.538, 9.89737
58.539, 9.89745
58.54, 9.89753
58.541, 9.89761
58.542, 9.89769
58.543, 9.89777
58.544, 9.89785
58.545, 9.89793
58.546, 9.89801
58.547, 9.89809
58.548, 9.89817
58.549, 9.89825
58.55, 9.89833
58.551, 9.89841
58.552, 9.89849
58.553, 9.89857
58.554, 9.89865
58.555, 9.89873
58.556, 9.89881
58.557, 9.89889
58.558, 9.89897
58.559, 9.89905
58.56, 9.89913
58.561, 9.89921
58.562, 9.89929
58.563, 9.89937
58.564, 9.89945
